Trial,Motor,Response,Timestamp,PID,Device Type
1,4,4,Sat Mar 29 2025 18:29:48 GMT-0700 (Pacific Daylight Time),379,overear
2,1,1,Sat Mar 29 2025 18:29:52 GMT-0700 (Pacific Daylight Time),379,overear
3,5,5,Sat Mar 29 2025 18:29:56 GMT-0700 (Pacific Daylight Time),379,overear
4,2,2,Sat Mar 29 2025 18:30:01 GMT-0700 (Pacific Daylight Time),379,overear
5,4,4,Sat Mar 29 2025 18:30:04 GMT-0700 (Pacific Daylight Time),379,overear
6,1,1,Sat Mar 29 2025 18:30:09 GMT-0700 (Pacific Daylight Time),379,overear
7,4,4,Sat Mar 29 2025 18:30:14 GMT-0700 (Pacific Daylight Time),379,overear
8,0,1,Sat Mar 29 2025 18:30:19 GMT-0700 (Pacific Daylight Time),379,overear
9,0,1,Sat Mar 29 2025 18:30:22 GMT-0700 (Pacific Daylight Time),379,overear
10,3,3,Sat Mar 29 2025 18:30:26 GMT-0700 (Pacific Daylight Time),379,overear
11,3,3,Sat Mar 29 2025 18:30:29 GMT-0700 (Pacific Daylight Time),379,overear
12,3,3,Sat Mar 29 2025 18:30:32 GMT-0700 (Pacific Daylight Time),379,overear
13,4,4,Sat Mar 29 2025 18:30:36 GMT-0700 (Pacific Daylight Time),379,overear
14,5,5,Sat Mar 29 2025 18:30:40 GMT-0700 (Pacific Daylight Time),379,overear
15,2,2,Sat Mar 29 2025 18:30:44 GMT-0700 (Pacific Daylight Time),379,overear
16,1,1,Sat Mar 29 2025 18:30:48 GMT-0700 (Pacific Daylight Time),379,overear
17,1,1,Sat Mar 29 2025 18:30:51 GMT-0700 (Pacific Daylight Time),379,overear
18,5,5,Sat Mar 29 2025 18:30:57 GMT-0700 (Pacific Daylight Time),379,overear
19,0,0,Sat Mar 29 2025 18:31:04 GMT-0700 (Pacific Daylight Time),379,overear
20,3,3,Sat Mar 29 2025 18:31:08 GMT-0700 (Pacific Daylight Time),379,overear
21,0,0,Sat Mar 29 2025 18:31:12 GMT-0700 (Pacific Daylight Time),379,overear
22,5,5,Sat Mar 29 2025 18:31:16 GMT-0700 (Pacific Daylight Time),379,overear
23,1,2,Sat Mar 29 2025 18:31:20 GMT-0700 (Pacific Daylight Time),379,overear
24,1,1,Sat Mar 29 2025 18:31:24 GMT-0700 (Pacific Daylight Time),379,overear
25,1,1,Sat Mar 29 2025 18:31:29 GMT-0700 (Pacific Daylight Time),379,overear
26,2,2,Sat Mar 29 2025 18:31:32 GMT-0700 (Pacific Daylight Time),379,overear
27,3,3,Sat Mar 29 2025 18:31:36 GMT-0700 (Pacific Daylight Time),379,overear
28,3,4,Sat Mar 29 2025 18:31:42 GMT-0700 (Pacific Daylight Time),379,overear
29,2,2,Sat Mar 29 2025 18:31:45 GMT-0700 (Pacific Daylight Time),379,overear
30,3,3,Sat Mar 29 2025 18:31:48 GMT-0700 (Pacific Daylight Time),379,overear
31,0,0,Sat Mar 29 2025 18:31:52 GMT-0700 (Pacific Daylight Time),379,overear
32,2,2,Sat Mar 29 2025 18:31:56 GMT-0700 (Pacific Daylight Time),379,overear
33,4,4,Sat Mar 29 2025 18:32:02 GMT-0700 (Pacific Daylight Time),379,overear
34,5,5,Sat Mar 29 2025 18:32:05 GMT-0700 (Pacific Daylight Time),379,overear
35,3,3,Sat Mar 29 2025 18:32:09 GMT-0700 (Pacific Daylight Time),379,overear
36,1,1,Sat Mar 29 2025 18:32:14 GMT-0700 (Pacific Daylight Time),379,overear
37,2,2,Sat Mar 29 2025 18:32:16 GMT-0700 (Pacific Daylight Time),379,overear
38,3,3,Sat Mar 29 2025 18:32:22 GMT-0700 (Pacific Daylight Time),379,overear
39,4,4,Sat Mar 29 2025 18:32:25 GMT-0700 (Pacific Daylight Time),379,overear
40,2,2,Sat Mar 29 2025 18:32:29 GMT-0700 (Pacific Daylight Time),379,overear
