DeviceType,PID
bracelet,545

Timestamp,Amplitude,StimulusInterval,SelectedInterval,Correct,ConsecutiveCorrect,IsReversal,ReversalNumber,StepIndex,Type,Actuator,DeviceType,PID
2025-03-17T01:51:28.503Z,0.35397289219206896,First,First,true,1,false,,1,GUESS,0,bracelet,545
2025-03-17T01:51:42.889Z,0.35397289219206896,First,First,true,2,false,,1,GUESS,0,bracelet,545
2025-03-17T01:51:46.701Z,0.2505936168136361,Second,Second,true,1,false,,2,GUESS,0,bracelet,545
2025-03-17T01:51:49.579Z,0.2505936168136361,Second,Second,true,2,false,,2,GUESS,0,bracelet,545
2025-03-17T01:51:54.813Z,0.17740669461678774,Second,Second,true,1,false,,3,GUESS,0,bracelet,545
2025-03-17T01:51:58.663Z,0.17740669461678774,Second,Second,true,2,false,,3,GUESS,0,bracelet,545
2025-03-17T01:52:11.630Z,0.125594321575479,First,First,true,1,false,,4,GUESS,0,bracelet,545
2025-03-17T01:52:22.525Z,0.125594321575479,First,First,true,2,false,,4,GUESS,0,bracelet,545
2025-03-17T01:52:32.133Z,0.08891397050194615,Second,First,false,0,true,1,5,GUESS,0,bracelet,545
2025-03-17T01:52:34.811Z,0.125594321575479,Second,Second,true,1,false,1,4,GUESS,0,bracelet,545
2025-03-17T01:52:37.788Z,0.125594321575479,First,First,true,2,true,2,4,GUESS,0,bracelet,545
2025-03-17T01:52:41.165Z,0.08891397050194615,First,First,true,1,false,2,5,GUESS,0,bracelet,545
2025-03-17T01:52:44.287Z,0.08891397050194615,Second,Second,true,2,false,2,5,GUESS,0,bracelet,545
2025-03-17T01:52:47.669Z,0.06294627058970836,Second,First,false,0,true,3,6,GUESS,0,bracelet,545
2025-03-17T01:52:51.524Z,0.08891397050194615,First,First,true,1,false,3,5,GUESS,0,bracelet,545
2025-03-17T01:52:54.827Z,0.08891397050194615,First,First,true,2,true,4,5,GUESS,0,bracelet,545
2025-03-17T01:52:57.639Z,0.06294627058970836,Second,First,false,0,true,5,6,GUESS,0,bracelet,545
2025-03-17T01:53:00.876Z,0.08891397050194615,First,First,true,1,false,5,5,GUESS,0,bracelet,545
2025-03-17T01:53:03.799Z,0.08891397050194615,First,First,true,2,true,6,5,GUESS,0,bracelet,545
2025-03-17T01:53:12.051Z,0.35397289219206896,First,First,true,1,false,,1,GUESS,1,bracelet,545
2025-03-17T01:53:15.031Z,0.35397289219206896,Second,Second,true,2,false,,1,GUESS,1,bracelet,545
2025-03-17T01:53:18.461Z,0.2505936168136361,First,First,true,1,false,,2,GUESS,1,bracelet,545
2025-03-17T01:53:21.487Z,0.2505936168136361,First,First,true,2,false,,2,GUESS,1,bracelet,545
2025-03-17T01:53:24.352Z,0.17740669461678774,Second,Second,true,1,false,,3,GUESS,1,bracelet,545
2025-03-17T01:53:28.692Z,0.17740669461678774,First,First,true,2,false,,3,GUESS,1,bracelet,545
2025-03-17T01:53:31.966Z,0.125594321575479,First,First,true,1,false,,4,GUESS,1,bracelet,545
2025-03-17T01:53:35.032Z,0.125594321575479,First,First,true,2,false,,4,GUESS,1,bracelet,545
2025-03-17T01:53:38.548Z,0.08891397050194615,Second,Second,true,1,false,,5,GUESS,1,bracelet,545
2025-03-17T01:53:41.390Z,0.08891397050194615,First,First,true,2,false,,5,GUESS,1,bracelet,545
2025-03-17T01:53:44.710Z,0.06294627058970836,First,First,true,1,false,,6,GUESS,1,bracelet,545
2025-03-17T01:53:47.904Z,0.06294627058970836,First,First,true,2,false,,6,GUESS,1,bracelet,545
2025-03-17T01:53:50.961Z,0.044562546906687275,First,First,true,1,false,,7,GUESS,1,bracelet,545
2025-03-17T01:53:53.603Z,0.044562546906687275,Second,First,false,1,true,1,7,GUESS,1,bracelet,545
2025-03-17T01:53:56.832Z,0.06294627058970836,Second,First,false,0,false,1,6,GUESS,1,bracelet,545
2025-03-17T01:53:59.919Z,0.08891397050194615,First,First,true,1,false,1,5,GUESS,1,bracelet,545
2025-03-17T01:54:03.477Z,0.08891397050194615,Second,First,false,1,false,1,5,GUESS,1,bracelet,545
2025-03-17T01:54:06.790Z,0.125594321575479,Second,Second,true,1,false,1,4,GUESS,1,bracelet,545
2025-03-17T01:54:10.135Z,0.125594321575479,Second,Second,true,2,true,2,4,GUESS,1,bracelet,545
2025-03-17T01:54:14.690Z,0.08891397050194615,Second,First,false,0,true,3,5,GUESS,1,bracelet,545
2025-03-17T01:54:17.707Z,0.125594321575479,First,First,true,1,false,3,4,GUESS,1,bracelet,545
2025-03-17T01:54:20.961Z,0.125594321575479,Second,Second,true,2,true,4,4,GUESS,1,bracelet,545
2025-03-17T01:54:24.013Z,0.08891397050194615,First,First,true,1,false,4,5,GUESS,1,bracelet,545
2025-03-17T01:54:26.846Z,0.08891397050194615,First,First,true,2,false,4,5,GUESS,1,bracelet,545
2025-03-17T01:54:29.729Z,0.06294627058970836,First,First,true,1,false,4,6,GUESS,1,bracelet,545
2025-03-17T01:54:32.674Z,0.06294627058970836,First,First,true,2,false,4,6,GUESS,1,bracelet,545
2025-03-17T01:54:35.834Z,0.044562546906687275,Second,First,false,0,true,5,7,GUESS,1,bracelet,545
2025-03-17T01:54:38.577Z,0.06294627058970836,Second,First,false,0,false,5,6,GUESS,1,bracelet,545
2025-03-17T01:54:41.303Z,0.08891397050194615,Second,First,false,0,false,5,5,GUESS,1,bracelet,545
2025-03-17T01:54:44.901Z,0.125594321575479,First,Second,false,0,false,5,4,GUESS,1,bracelet,545
2025-03-17T01:54:48.116Z,0.17740669461678774,First,First,true,1,false,5,3,GUESS,1,bracelet,545
2025-03-17T01:54:50.896Z,0.17740669461678774,Second,Second,true,2,true,6,3,GUESS,1,bracelet,545
2025-03-17T01:55:00.710Z,0.35397289219206896,First,First,true,1,false,,1,GUESS,2,bracelet,545
2025-03-17T01:55:03.625Z,0.35397289219206896,First,First,true,2,false,,1,GUESS,2,bracelet,545
2025-03-17T01:55:08.145Z,0.2505936168136361,Second,Second,true,1,false,,2,GUESS,2,bracelet,545
2025-03-17T01:55:11.028Z,0.2505936168136361,First,First,true,2,false,,2,GUESS,2,bracelet,545
2025-03-17T01:55:14.133Z,0.17740669461678774,Second,Second,true,1,false,,3,GUESS,2,bracelet,545
2025-03-17T01:55:18.477Z,0.17740669461678774,Second,Second,true,2,false,,3,GUESS,2,bracelet,545
2025-03-17T01:55:21.690Z,0.125594321575479,First,First,true,1,false,,4,GUESS,2,bracelet,545
2025-03-17T01:55:24.614Z,0.125594321575479,Second,Second,true,2,false,,4,GUESS,2,bracelet,545
2025-03-17T01:55:27.827Z,0.08891397050194615,Second,First,false,0,true,1,5,GUESS,2,bracelet,545
2025-03-17T01:55:31.165Z,0.125594321575479,Second,Second,true,1,false,1,4,GUESS,2,bracelet,545
2025-03-17T01:55:34.297Z,0.125594321575479,First,First,true,2,true,2,4,GUESS,2,bracelet,545
2025-03-17T01:55:37.182Z,0.08891397050194615,First,Second,false,0,true,3,5,GUESS,2,bracelet,545
2025-03-17T01:55:40.152Z,0.125594321575479,Second,Second,true,1,false,3,4,GUESS,2,bracelet,545
2025-03-17T01:55:43.434Z,0.125594321575479,First,First,true,2,true,4,4,GUESS,2,bracelet,545
2025-03-17T01:55:46.376Z,0.08891397050194615,First,Second,false,0,true,5,5,GUESS,2,bracelet,545
2025-03-17T01:55:49.317Z,0.125594321575479,Second,Second,true,1,false,5,4,GUESS,2,bracelet,545
2025-03-17T01:55:52.558Z,0.125594321575479,Second,Second,true,2,true,6,4,GUESS,2,bracelet,545
2025-03-17T01:55:58.330Z,0.35397289219206896,Second,Second,true,1,false,,1,GUESS,3,bracelet,545
2025-03-17T01:56:01.286Z,0.35397289219206896,Second,Second,true,2,false,,1,GUESS,3,bracelet,545
2025-03-17T01:56:04.196Z,0.2505936168136361,First,First,true,1,false,,2,GUESS,3,bracelet,545
2025-03-17T01:56:06.937Z,0.2505936168136361,Second,Second,true,2,false,,2,GUESS,3,bracelet,545
2025-03-17T01:56:09.626Z,0.17740669461678774,First,First,true,1,false,,3,GUESS,3,bracelet,545
2025-03-17T01:56:12.580Z,0.17740669461678774,Second,Second,true,2,false,,3,GUESS,3,bracelet,545
2025-03-17T01:56:15.481Z,0.125594321575479,First,First,true,1,false,,4,GUESS,3,bracelet,545
2025-03-17T01:56:18.410Z,0.125594321575479,Second,Second,true,2,false,,4,GUESS,3,bracelet,545
2025-03-17T01:56:21.141Z,0.08891397050194615,First,First,true,1,false,,5,GUESS,3,bracelet,545
2025-03-17T01:56:24.066Z,0.08891397050194615,Second,First,false,1,true,1,5,GUESS,3,bracelet,545
2025-03-17T01:56:27.137Z,0.125594321575479,First,First,true,1,false,1,4,GUESS,3,bracelet,545
2025-03-17T01:56:30.140Z,0.125594321575479,First,First,true,2,true,2,4,GUESS,3,bracelet,545
2025-03-17T01:56:32.934Z,0.08891397050194615,Second,Second,true,1,false,2,5,GUESS,3,bracelet,545
2025-03-17T01:56:35.852Z,0.08891397050194615,First,First,true,2,false,2,5,GUESS,3,bracelet,545
2025-03-17T01:56:38.535Z,0.06294627058970836,Second,Second,true,1,false,2,6,GUESS,3,bracelet,545
2025-03-17T01:56:41.531Z,0.06294627058970836,First,First,true,2,false,2,6,GUESS,3,bracelet,545
2025-03-17T01:56:44.230Z,0.044562546906687275,Second,Second,true,1,false,2,7,GUESS,3,bracelet,545
2025-03-17T01:56:47.007Z,0.044562546906687275,First,First,true,2,false,2,7,GUESS,3,bracelet,545
2025-03-17T01:56:49.784Z,0.031547867224009665,First,Second,false,0,true,3,8,GUESS,3,bracelet,545
2025-03-17T01:56:52.539Z,0.044562546906687275,First,Second,false,0,false,3,7,GUESS,3,bracelet,545
2025-03-17T01:56:56.163Z,0.06294627058970836,Second,First,false,0,false,3,6,GUESS,3,bracelet,545
2025-03-17T01:56:58.952Z,0.08891397050194615,Second,Second,true,1,false,3,5,GUESS,3,bracelet,545
2025-03-17T01:57:02.001Z,0.08891397050194615,First,Second,false,1,false,3,5,GUESS,3,bracelet,545
2025-03-17T01:57:05.167Z,0.125594321575479,First,Second,false,0,false,3,4,GUESS,3,bracelet,545
2025-03-17T01:57:08.180Z,0.17740669461678774,First,First,true,1,false,3,3,GUESS,3,bracelet,545
2025-03-17T01:57:11.176Z,0.17740669461678774,Second,Second,true,2,true,4,3,GUESS,3,bracelet,545
2025-03-17T01:57:13.983Z,0.125594321575479,Second,Second,true,1,false,4,4,GUESS,3,bracelet,545
2025-03-17T01:57:17.360Z,0.125594321575479,Second,First,false,1,true,5,4,GUESS,3,bracelet,545
2025-03-17T01:57:32.388Z,0.17740669461678774,First,First,true,1,false,5,3,GUESS,3,bracelet,545
2025-03-17T01:57:36.082Z,0.17740669461678774,Second,Second,true,2,true,6,3,GUESS,3,bracelet,545
2025-03-17T01:57:40.960Z,0.35397289219206896,Second,Second,true,1,false,,1,GUESS,4,bracelet,545
2025-03-17T01:57:44.428Z,0.35397289219206896,Second,Second,true,2,false,,1,GUESS,4,bracelet,545
2025-03-17T01:57:47.060Z,0.2505936168136361,First,First,true,1,false,,2,GUESS,4,bracelet,545
2025-03-17T01:57:50.113Z,0.2505936168136361,First,First,true,2,false,,2,GUESS,4,bracelet,545
2025-03-17T01:57:52.906Z,0.17740669461678774,First,First,true,1,false,,3,GUESS,4,bracelet,545
2025-03-17T01:57:55.494Z,0.17740669461678774,Second,First,false,1,true,1,3,GUESS,4,bracelet,545
2025-03-17T01:57:58.449Z,0.2505936168136361,First,First,true,1,false,1,2,GUESS,4,bracelet,545
2025-03-17T01:58:02.176Z,0.2505936168136361,First,First,true,2,true,2,2,GUESS,4,bracelet,545
2025-03-17T01:58:05.021Z,0.17740669461678774,Second,Second,true,1,false,2,3,GUESS,4,bracelet,545
2025-03-17T01:58:07.973Z,0.17740669461678774,Second,Second,true,2,false,2,3,GUESS,4,bracelet,545
2025-03-17T01:58:10.862Z,0.125594321575479,Second,First,false,0,true,3,4,GUESS,4,bracelet,545
2025-03-17T01:58:13.692Z,0.17740669461678774,Second,Second,true,1,false,3,3,GUESS,4,bracelet,545
2025-03-17T01:58:16.550Z,0.17740669461678774,First,First,true,2,true,4,3,GUESS,4,bracelet,545
2025-03-17T01:58:19.425Z,0.125594321575479,First,First,true,1,false,4,4,GUESS,4,bracelet,545
2025-03-17T01:58:22.182Z,0.125594321575479,First,Second,false,1,true,5,4,GUESS,4,bracelet,545
2025-03-17T01:58:25.106Z,0.17740669461678774,First,First,true,1,false,5,3,GUESS,4,bracelet,545
2025-03-17T01:58:27.967Z,0.17740669461678774,Second,Second,true,2,true,6,3,GUESS,4,bracelet,545
2025-03-17T01:58:33.191Z,0.35397289219206896,First,First,true,1,false,,1,GUESS,5,bracelet,545
2025-03-17T01:58:36.195Z,0.35397289219206896,First,First,true,2,false,,1,GUESS,5,bracelet,545
2025-03-17T01:58:39.220Z,0.2505936168136361,First,First,true,1,false,,2,GUESS,5,bracelet,545
2025-03-17T01:58:41.991Z,0.2505936168136361,Second,Second,true,2,false,,2,GUESS,5,bracelet,545
2025-03-17T01:58:44.736Z,0.17740669461678774,First,First,true,1,false,,3,GUESS,5,bracelet,545
2025-03-17T01:58:47.767Z,0.17740669461678774,First,First,true,2,false,,3,GUESS,5,bracelet,545
2025-03-17T01:58:50.470Z,0.125594321575479,Second,Second,true,1,false,,4,GUESS,5,bracelet,545
2025-03-17T01:58:53.468Z,0.125594321575479,Second,Second,true,2,false,,4,GUESS,5,bracelet,545
2025-03-17T01:58:56.493Z,0.08891397050194615,Second,Second,true,1,false,,5,GUESS,5,bracelet,545
2025-03-17T01:58:59.669Z,0.08891397050194615,Second,Second,true,2,false,,5,GUESS,5,bracelet,545
