Trial,Motor,Response,Timestamp,PID,Device Type
1,5,4,Wed Mar 19 2025 17:34:07 GMT-0400 (Eastern Daylight Time),1541,overear
2,3,3,Wed Mar 19 2025 17:34:10 GMT-0400 (Eastern Daylight Time),1541,overear
3,5,5,Wed Mar 19 2025 17:34:14 GMT-0400 (Eastern Daylight Time),1541,overear
4,1,2,Wed Mar 19 2025 17:34:17 GMT-0400 (Eastern Daylight Time),1541,overear
5,2,2,Wed Mar 19 2025 17:34:21 GMT-0400 (Eastern Daylight Time),1541,overear
6,3,3,Wed Mar 19 2025 17:34:24 GMT-0400 (Eastern Daylight Time),1541,overear
7,3,5,Wed Mar 19 2025 17:34:27 GMT-0400 (Eastern Daylight Time),1541,overear
8,3,3,Wed Mar 19 2025 17:34:30 GMT-0400 (Eastern Daylight Time),1541,overear
9,0,1,Wed Mar 19 2025 17:34:34 GMT-0400 (Eastern Daylight Time),1541,overear
10,5,4,Wed Mar 19 2025 17:34:39 GMT-0400 (Eastern Daylight Time),1541,overear
11,3,3,Wed Mar 19 2025 17:34:41 GMT-0400 (Eastern Daylight Time),1541,overear
12,2,2,Wed Mar 19 2025 17:34:44 GMT-0400 (Eastern Daylight Time),1541,overear
13,1,1,Wed Mar 19 2025 17:34:47 GMT-0400 (Eastern Daylight Time),1541,overear
14,1,1,Wed Mar 19 2025 17:34:50 GMT-0400 (Eastern Daylight Time),1541,overear
15,4,4,Wed Mar 19 2025 17:34:53 GMT-0400 (Eastern Daylight Time),1541,overear
16,2,3,Wed Mar 19 2025 17:34:56 GMT-0400 (Eastern Daylight Time),1541,overear
17,3,3,Wed Mar 19 2025 17:34:59 GMT-0400 (Eastern Daylight Time),1541,overear
18,2,2,Wed Mar 19 2025 17:35:02 GMT-0400 (Eastern Daylight Time),1541,overear
19,0,1,Wed Mar 19 2025 17:35:04 GMT-0400 (Eastern Daylight Time),1541,overear
20,2,2,Wed Mar 19 2025 17:35:07 GMT-0400 (Eastern Daylight Time),1541,overear
21,4,4,Wed Mar 19 2025 17:35:10 GMT-0400 (Eastern Daylight Time),1541,overear
22,0,1,Wed Mar 19 2025 17:35:15 GMT-0400 (Eastern Daylight Time),1541,overear
23,0,0,Wed Mar 19 2025 17:35:18 GMT-0400 (Eastern Daylight Time),1541,overear
24,1,1,Wed Mar 19 2025 17:35:20 GMT-0400 (Eastern Daylight Time),1541,overear
25,1,1,Wed Mar 19 2025 17:35:23 GMT-0400 (Eastern Daylight Time),1541,overear
26,4,2,Wed Mar 19 2025 17:35:26 GMT-0400 (Eastern Daylight Time),1541,overear
27,4,4,Wed Mar 19 2025 17:35:30 GMT-0400 (Eastern Daylight Time),1541,overear
28,1,3,Wed Mar 19 2025 17:35:33 GMT-0400 (Eastern Daylight Time),1541,overear
29,4,4,Wed Mar 19 2025 17:35:36 GMT-0400 (Eastern Daylight Time),1541,overear
30,5,5,Wed Mar 19 2025 17:35:39 GMT-0400 (Eastern Daylight Time),1541,overear
31,1,2,Wed Mar 19 2025 17:35:42 GMT-0400 (Eastern Daylight Time),1541,overear
32,2,2,Wed Mar 19 2025 17:35:46 GMT-0400 (Eastern Daylight Time),1541,overear
33,5,3,Wed Mar 19 2025 17:35:50 GMT-0400 (Eastern Daylight Time),1541,overear
34,0,2,Wed Mar 19 2025 17:35:53 GMT-0400 (Eastern Daylight Time),1541,overear
35,4,4,Wed Mar 19 2025 17:35:57 GMT-0400 (Eastern Daylight Time),1541,overear
36,2,3,Wed Mar 19 2025 17:36:00 GMT-0400 (Eastern Daylight Time),1541,overear
37,5,3,Wed Mar 19 2025 17:36:03 GMT-0400 (Eastern Daylight Time),1541,overear
38,0,2,Wed Mar 19 2025 17:36:06 GMT-0400 (Eastern Daylight Time),1541,overear
39,4,2,Wed Mar 19 2025 17:36:09 GMT-0400 (Eastern Daylight Time),1541,overear
40,0,2,Wed Mar 19 2025 17:36:12 GMT-0400 (Eastern Daylight Time),1541,overear
41,3,3,Wed Mar 19 2025 17:36:15 GMT-0400 (Eastern Daylight Time),1541,overear
42,4,4,Wed Mar 19 2025 17:36:18 GMT-0400 (Eastern Daylight Time),1541,overear
43,2,2,Wed Mar 19 2025 17:36:22 GMT-0400 (Eastern Daylight Time),1541,overear
44,1,1,Wed Mar 19 2025 17:36:25 GMT-0400 (Eastern Daylight Time),1541,overear
45,4,4,Wed Mar 19 2025 17:36:29 GMT-0400 (Eastern Daylight Time),1541,overear
46,0,2,Wed Mar 19 2025 17:36:32 GMT-0400 (Eastern Daylight Time),1541,overear
47,5,3,Wed Mar 19 2025 17:36:36 GMT-0400 (Eastern Daylight Time),1541,overear
48,3,3,Wed Mar 19 2025 17:36:39 GMT-0400 (Eastern Daylight Time),1541,overear
49,5,3,Wed Mar 19 2025 17:36:42 GMT-0400 (Eastern Daylight Time),1541,overear
50,3,3,Wed Mar 19 2025 17:36:44 GMT-0400 (Eastern Daylight Time),1541,overear
51,1,1,Wed Mar 19 2025 17:36:48 GMT-0400 (Eastern Daylight Time),1541,overear
52,4,2,Wed Mar 19 2025 17:36:51 GMT-0400 (Eastern Daylight Time),1541,overear
53,5,3,Wed Mar 19 2025 17:36:54 GMT-0400 (Eastern Daylight Time),1541,overear
54,5,5,Wed Mar 19 2025 17:36:57 GMT-0400 (Eastern Daylight Time),1541,overear
