DeviceType,PID
bracelet,1541

Timestamp,Amplitude,StimulusInterval,SelectedInterval,Correct,ConsecutiveCorrect,IsReversal,ReversalNumber,StepIndex,Type,Actuator,DeviceType,PID
2025-03-19T20:57:08.107Z,0.35397289219206896,First,First,true,1,false,,1,GUESS,0,bracelet,1541
2025-03-19T20:57:14.272Z,0.35397289219206896,Second,Second,true,2,false,,1,GUESS,0,bracelet,1541
2025-03-19T20:57:22.522Z,0.2505936168136361,Second,Second,true,1,false,,2,GUESS,0,bracelet,1541
2025-03-19T20:57:27.568Z,0.2505936168136361,First,First,true,2,false,,2,GUESS,0,bracelet,1541
2025-03-19T20:57:31.680Z,0.17740669461678774,First,First,true,1,false,,3,GUESS,0,bracelet,1541
2025-03-19T20:57:35.827Z,0.17740669461678774,First,First,true,2,false,,3,GUESS,0,bracelet,1541
2025-03-19T20:57:40.734Z,0.125594321575479,First,First,true,1,false,,4,GUESS,0,bracelet,1541
2025-03-19T20:57:44.989Z,0.125594321575479,Second,Second,true,2,false,,4,GUESS,0,bracelet,1541
2025-03-19T20:57:49.667Z,0.08891397050194615,First,First,true,1,false,,5,GUESS,0,bracelet,1541
2025-03-19T20:57:53.817Z,0.08891397050194615,Second,First,false,1,true,1,5,GUESS,0,bracelet,1541
2025-03-19T20:57:58.745Z,0.125594321575479,Second,Second,true,1,false,1,4,GUESS,0,bracelet,1541
2025-03-19T20:58:02.674Z,0.125594321575479,First,First,true,2,true,2,4,GUESS,0,bracelet,1541
2025-03-19T20:58:07.802Z,0.08891397050194615,First,First,true,1,false,2,5,GUESS,0,bracelet,1541
2025-03-19T20:58:11.170Z,0.08891397050194615,Second,First,false,1,true,3,5,GUESS,0,bracelet,1541
2025-03-19T20:58:14.515Z,0.125594321575479,Second,Second,true,1,false,3,4,GUESS,0,bracelet,1541
2025-03-19T20:58:18.327Z,0.125594321575479,Second,Second,true,2,true,4,4,GUESS,0,bracelet,1541
2025-03-19T20:58:22.135Z,0.08891397050194615,First,Second,false,0,true,5,5,GUESS,0,bracelet,1541
2025-03-19T20:58:25.794Z,0.125594321575479,Second,Second,true,1,false,5,4,GUESS,0,bracelet,1541
2025-03-19T20:58:51.952Z,0.125594321575479,Second,First,false,1,false,5,4,GUESS,0,bracelet,1541
2025-03-19T20:59:08.275Z,0.17740669461678774,Second,Second,true,1,false,5,3,GUESS,0,bracelet,1541
2025-03-19T20:59:13.207Z,0.17740669461678774,First,First,true,2,true,6,3,GUESS,0,bracelet,1541
2025-03-19T20:59:21.247Z,0.35397289219206896,Second,Second,true,1,false,,1,GUESS,1,bracelet,1541
2025-03-19T20:59:24.963Z,0.35397289219206896,First,First,true,2,false,,1,GUESS,1,bracelet,1541
2025-03-19T20:59:28.737Z,0.2505936168136361,First,First,true,1,false,,2,GUESS,1,bracelet,1541
2025-03-19T20:59:32.743Z,0.2505936168136361,Second,Second,true,2,false,,2,GUESS,1,bracelet,1541
2025-03-19T20:59:36.418Z,0.17740669461678774,First,First,true,1,false,,3,GUESS,1,bracelet,1541
2025-03-19T20:59:42.456Z,0.17740669461678774,Second,Second,true,2,false,,3,GUESS,1,bracelet,1541
2025-03-19T20:59:57.361Z,0.125594321575479,First,First,true,1,false,,4,GUESS,1,bracelet,1541
2025-03-19T21:00:01.765Z,0.125594321575479,First,First,true,2,false,,4,GUESS,1,bracelet,1541
2025-03-19T21:00:05.744Z,0.08891397050194615,First,First,true,1,false,,5,GUESS,1,bracelet,1541
2025-03-19T21:00:09.533Z,0.08891397050194615,First,First,true,2,false,,5,GUESS,1,bracelet,1541
2025-03-19T21:00:13.323Z,0.06294627058970836,First,First,true,1,false,,6,GUESS,1,bracelet,1541
2025-03-19T21:00:17.365Z,0.06294627058970836,Second,Second,true,2,false,,6,GUESS,1,bracelet,1541
2025-03-19T21:00:21.415Z,0.044562546906687275,First,Second,false,0,true,1,7,GUESS,1,bracelet,1541
2025-03-19T21:00:24.987Z,0.06294627058970836,First,Second,false,0,false,1,6,GUESS,1,bracelet,1541
